id,name,host_id,street,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_count,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,avg_availability
7241235,Cozy Studio on Capitol Hill,37913323,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,10,100.0,-1.0,-1.0,-1.0,50.0,2,0.0,1,5,True,flexible,True,True,0.22248858447488584
6249458,2Bed 2Bath w Parking Capitol Hill,32433212,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,5,2.0,2,2,Real Bed,18,259.0,1300.0,3750.0,150.0,80.0,1,0.0,2,1125,True,strict,True,True,0.9833523592085236
1537246,Historic 1 BR Gem on Capitol Hill,7606108,"East Roy Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,16,139.0,875.0,2000.0,450.0,60.0,2,15.0,3,1125,True,strict,True,True,0.1821917808219178
841140,"Spacious, New Apt & Terrace on Park",2496518,"Nagle Pl, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,13,185.0,-1.0,-1.0,500.0,-1.0,1,0.0,4,21,True,moderate,True,True,0.8247146118721462
1961950,Bunker 11: Walk to Downtown Seattle,31509,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,0,2,Real Bed,13,99.0,-1.0,-1.0,-1.0,-1.0,2,20.0,1,27,True,strict,True,True,0.08049847792998478
8735996,Studio-Plus on Capitol Hill,45834046,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,6,90.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.04452054794520548
1220471,Best Urban Location & Patio,6657721,"Summit Avenue E, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.5,2,1,Real Bed,14,250.0,1750.0,7500.0,500.0,100.0,3,20.0,3,14,True,strict,True,True,0.14503424657534245
7369,launchingpad/landingpad ,19425,"Bellevue Ave, Seattle, WA 98122, United States",Broadway,98122,Condominium,Entire home/apt,2,1.0,1,1,Real Bed,15,85.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.30852359208523594
9137899,"Heart of the city, View from up-top",47588576,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,20,100.0,400.0,-1.0,200.0,25.0,2,25.0,3,1125,True,strict,True,True,0.09121004566210045
4831200,Rick Owens Inspired Studio,11946408,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,3,80.0,-1.0,-1.0,300.0,45.0,1,0.0,1,10,True,flexible,True,True,0.18835616438356165
1562643,Renovated 1904 Capitol Hill classic,8315334,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,8,3.5,4,5,Real Bed,18,260.0,-1.0,-1.0,500.0,150.0,6,25.0,1,1125,True,flexible,True,True,0.7283485540334855
7871807,1 bed/1bath in a 6bed/6bath house,41487433,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,1,1.0,1,1,Real Bed,9,125.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.08013698630136987
8116395,Entire apartment in Capitol Hill,21195629,"Malden Avenue East, Seattle, WA 98112, United States",Capitol Hill,98112,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,10,119.0,775.0,-1.0,-1.0,-1.0,1,0.0,1,2,True,flexible,True,True,0.4809741248097412
872152,Luxurious Local Lifestyle 2Bd/2+Bth,50893,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,4,2.5,2,2,Real Bed,14,182.0,1311.0,3200.0,2500.0,300.0,4,20.0,3,1125,True,strict,True,True,0.21400304414003044
719233,Spacious Apartment in Capitol Hill!,934641,"Melrose Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,12,69.0,-1.0,-1.0,100.0,72.0,2,0.0,2,30,True,strict,True,True,0.3329528158295282
6216116,Beautiful Space Needle/Skyline View,32238651,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,11,90.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,flexible,True,True,0.20062785388127855
9386509,408 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,15,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.7078576864535768
1686958,Gorgeous Old Style Apartment,8904778,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,7,130.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,moderate,True,True,0.12602739726027398
8106277,Triplex A on Capitol Hill,24916371,"East Olive Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,6,1.0,2,2,Real Bed,12,135.0,-1.0,3650.0,200.0,45.0,4,50.0,1,1125,True,moderate,True,True,1.0
5422881,"Cozy Apt, Great View - Capitol Hill",26326126,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,2,2.0,1,1,Real Bed,15,82.0,417.0,1190.0,-1.0,25.0,1,0.0,14,1125,True,flexible,True,True,0.29602359208523593
6812054,Cozy 1BD in heart of Capitol Hill,35662043,"East Mercer Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,14,212.0,1261.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,flexible,True,True,1.0
5067177,Capitol Hill Excursion Part five,7354306,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,1,1.0,1,1,Real Bed,17,47.0,357.0,900.0,-1.0,-1.0,1,0.0,2,30,True,strict,True,True,0.887576103500761
6689259,Triplex C on Capitol Hill,24916371,"East Olive Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,13,100.0,-1.0,3500.0,200.0,45.0,4,50.0,1,1125,True,moderate,True,True,0.7408485540334855
4231670,Exposed brick beauty in CapitolHill,9499722,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,2,1,Real Bed,10,100.0,600.0,-1.0,100.0,-1.0,1,0.0,3,1125,True,moderate,True,True,0.9201864535768646
6951415,Large Seattle Studio (Capitol Hill),1363490,"East Thomas Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,0,2,Real Bed,12,95.0,-1.0,2400.0,500.0,50.0,2,25.0,2,1125,True,strict,True,True,0.10154109589041097
7666155,New Modern Pike/Pine Apartment,5551020,"East Pine Street, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,239.0,-1.0,-1.0,500.0,75.0,0,0.0,2,1125,True,moderate,True,True,0.08835616438356164
8934054,Condo rental room  in downtown!,41379323,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,3,1.0,1,2,Real Bed,26,75.0,495.0,1995.0,95.0,40.0,2,25.0,1,1125,True,strict,True,True,0.8722983257229833
7601766,Clean Capitol Hill Apt,39863754,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Private room,3,1.0,1,1,Futon,13,75.0,-1.0,-1.0,-1.0,5.0,1,15.0,1,1125,True,flexible,True,True,1.0
6954984,Charming Modern 1 Bdrm Capitol Hill,5260336,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,13,96.0,700.0,-1.0,-1.0,60.0,2,10.0,1,1125,True,moderate,True,True,0.3460045662100456
8339428,Cap Hill Apartment - Prime Location,31669424,"E Pine St, Seattle, WA 98122, United States",N/A,98122,Condominium,Entire home/apt,2,1.0,1,1,Real Bed,20,90.0,-1.0,-1.0,-1.0,60.0,1,0.0,1,1125,True,strict,True,True,0.0
5160893,"Charming, sunny & near everything!",26690621,"East Harrison Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,Real Bed,11,80.0,600.0,-1.0,-1.0,-1.0,1,0.0,1,3,True,moderate,True,True,0.8563356164383561
7616507,Cute N. Capitol Hill home! Pets Ok,900531,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,6,1.0,2,3,Real Bed,8,200.0,-1.0,-1.0,-1.0,25.0,1,0.0,1,30,True,moderate,True,True,0.678082191780822
23192,"Harrison Modern ""Mad Men"" Suite ",90437,"E Harrison Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,5,1.0,1,3,Real Bed,13,119.0,-1.0,-1.0,300.0,80.0,2,10.0,3,730,True,strict,True,True,0.9023211567732117
9494415,403 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,15,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,flexible,True,True,0.323820395738204
8241019,Capitol Hill Mid Century Mod Studio,3246928,"13th Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,13,85.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,moderate,True,True,0.0
4652918,Io House (Pvt Twin) - SLU Walkable,1243056,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,1,1.0,1,1,Real Bed,10,69.0,389.0,1295.0,350.0,28.0,1,18.0,4,1125,True,strict,True,True,0.16917808219178082
7618526,Vintage Charm in Capitol Hill,10981612,"Harvard Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Private room,2,2.0,1,1,Real Bed,15,85.0,-1.0,-1.0,100.0,35.0,1,25.0,2,1125,True,flexible,True,True,0.3624619482496194
5930806,Modern 1 bedroom loft apartment,30793403,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,17,100.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.9313356164383562
9407989,Bright & Beautiful on Capitol Hill,48784263,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Condominium,Private room,2,2.0,1,1,Real Bed,18,150.0,-1.0,-1.0,-1.0,15.0,1,10.0,1,1125,True,flexible,True,True,0.019178082191780823
6823597,Cap Hill Mid-Cent. Modern Apt.,35740581,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,11,140.0,940.0,3500.0,150.0,30.0,1,0.0,2,1125,True,moderate,True,True,1.0
5537446,"Updated, Cap Hill condo w/ parking",8688905,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Condominium,Entire home/apt,3,1.0,1,1,Real Bed,19,150.0,900.0,4000.0,-1.0,-1.0,1,10.0,1,1125,True,moderate,True,True,0.32716894977168953
9436832,Artsy Charmer in Center of Cap Hill,595610,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,17,100.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,13,True,moderate,True,True,0.6270738203957381
9133711,Beautiful Capitol Hill Craftsman,5820099,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,House,Entire home/apt,10,3.0,5,5,Real Bed,17,550.0,-1.0,-1.0,300.0,175.0,5,20.0,1,1125,True,flexible,True,True,0.8529109589041095
10157690,Great Spot on The Hill,24336313,"Melrose Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,18,69.0,-1.0,-1.0,-1.0,40.0,1,0.0,2,1125,True,moderate,True,True,0.625665905631659
1122236,MODERN LUXURY on Capitol Hill,1121532,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,11,119.0,890.0,-1.0,200.0,88.0,1,0.0,2,1125,True,strict,True,True,0.9840372907153729
4906490,Classic Capitol Hill House,1380838,"Bellevue Ave E, Seattle, WA 98102, United States",N/A,98102,House,Entire home/apt,8,1.5,4,3,Real Bed,9,350.0,2000.0,-1.0,-1.0,85.0,1,0.0,2,10,True,moderate,True,True,0.0013698630136986301
7773668,"Room in Capitol Hill, Seattle",20983122,"summit ave e, Seattle, WA 98102, United States",N/A,98102,Apartment,Private room,2,1.0,1,1,Real Bed,10,69.0,500.0,-1.0,150.0,35.0,1,0.0,1,14,True,strict,True,True,0.8168949771689498
458197,PureSpace- Slumber Party Room ,50893,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,2.0,1,2,Real Bed,12,48.0,255.0,-1.0,250.0,39.0,1,10.0,2,14,True,flexible,True,True,0.0013698630136986301
458193,Get Local @ The Lounge- Sleeps 4 ,50893,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,4,2.0,1,2,Real Bed,12,69.0,363.0,-1.0,250.0,42.0,1,28.0,2,14,True,moderate,True,True,0.0013698630136986301
458186,The Tree Room with King-Sized Bed ,50893,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,2.0,1,1,Real Bed,12,61.0,320.0,-1.0,250.0,39.0,2,15.0,2,14,True,flexible,True,True,0.0013698630136986301
458183,Pure Space - The Water World Room  ,50893,"10th Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,2.0,1,1,Real Bed,12,52.0,275.0,-1.0,250.0,39.0,1,9.0,2,21,True,moderate,True,True,0.0013698630136986301
941467,"Close to Downtown, Ground-Level Rm",5090190,"B 10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.0,1,1,Real Bed,21,95.0,-1.0,2000.0,-1.0,20.0,1,10.0,2,365,True,moderate,True,True,0.17264079147640793
1039766,Private Room - Capitol Hill Seattle,5724883,"Harvard Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,1,1.0,1,1,Real Bed,19,60.0,575.0,-1.0,100.0,25.0,1,20.0,1,21,True,strict,True,True,0.8341514459665145
5078876,Great Location:2Bed&2.5Bath&Parking,13309620,"Federal Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Townhouse,Entire home/apt,5,2.5,2,2,Real Bed,17,225.0,1300.0,5000.0,-1.0,100.0,4,25.0,2,30,True,strict,True,True,0.36362252663622524
5242712,Spacious Studio Close to Everything,9455871,"East Union Street, Seattle, WA 98122, United States",First Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,12,60.0,-1.0,-1.0,200.0,71.0,2,55.0,2,1125,True,moderate,True,True,0.9219178082191781
1539476,One Bedroom in Capitol Hill,5425175,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,1,1.0,1,1,Real Bed,17,75.0,500.0,-1.0,200.0,-1.0,1,0.0,4,1125,True,flexible,True,True,1.0
8626068,Cozy Cap Hill Studio,21259382,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,12,100.0,750.0,-1.0,-1.0,10.0,1,0.0,2,10,True,moderate,True,True,0.04863013698630137
8150395,Hip Mid-Century Capitol Hill Flat,374596,"14th Avenue East, Seattle, WA 98112, United States",Capitol Hill,98112,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,9,93.0,553.0,-1.0,500.0,60.0,2,0.0,2,1125,True,flexible,True,True,0.4404490106544901
4824435,Modern Townhouse w/ Rooftop Deck,24693226,"C Boylston Ave E, Seattle, WA 98102, United States",N/A,98102,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,20,165.0,1050.0,-1.0,-1.0,50.0,1,15.0,3,1125,True,moderate,True,True,0.22347792998477928
4250639,City 2 Bdrm Condo Convention Center,430709,"Hubbell Place and Pike St, Seattle, WA 98101, United States",First Hill,98101,Apartment,Entire home/apt,4,1.0,2,3,Real Bed,15,139.0,-1.0,-1.0,-1.0,194.0,1,0.0,3,1125,True,strict,True,True,0.6240867579908675
3652612,Capitol Hill 1BR Kitchen & Balcony,3839959,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,14,150.0,-1.0,-1.0,-1.0,40.0,1,0.0,1,1125,True,moderate,True,True,1.0
3570691,Home away from home - Capitol Hill ,30604,"East Olive Street, Seattle, WA 98122, United States",Capitol Hill,98122,House,Entire home/apt,8,2.5,2,3,Real Bed,20,350.0,-1.0,-1.0,-1.0,100.0,2,50.0,2,14,True,strict,True,True,0.8481164383561643
5495802,Sanctuary in the city,20361123,"12th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,17,125.0,-1.0,-1.0,-1.0,45.0,2,50.0,1,1125,True,strict,True,True,0.840372907153729
8106263,302 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Private room,2,1.0,1,1,Real Bed,22,69.0,400.0,1500.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.553748097412481
1204142,Charming and cozy on Capitol Hill!,3896863,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,10,138.0,800.0,2200.0,100.0,50.0,2,0.0,2,200,True,moderate,True,True,0.49587138508371387
6769696,L-tryptophan on your Trip-To-Fam?,35444474,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.0,1,1,Real Bed,17,138.0,1500.0,5200.0,-1.0,35.0,1,35.0,2,5,True,strict,True,True,0.760673515981735
6118291,Woodland Room,8977034,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,2.0,1,1,Real Bed,10,95.0,450.0,-1.0,-1.0,20.0,2,20.0,1,1125,True,moderate,True,True,0.5527777777777778
5593981,Breathtaking view From Capitol Hill,16685525,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,16,145.0,-1.0,-1.0,-1.0,-1.0,2,50.0,3,7,True,flexible,True,True,0.06952054794520549
9970805,Spacious shared space in Capitol Hl,807116,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Shared room,6,1.0,1,3,Real Bed,6,39.0,-1.0,-1.0,-1.0,8.0,1,20.0,1,1125,True,flexible,True,True,1.0
8673979,Musical Oasis in Cap Hill,30667344,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,11,115.0,-1.0,-1.0,100.0,25.0,2,0.0,1,180,True,flexible,True,True,1.0
3404914,Emerald City Gem,7507895,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,10,100.0,500.0,-1.0,100.0,-1.0,2,0.0,3,1125,True,strict,True,True,0.14520547945205478
4782745,Lovely Vintage Apartment,24659319,"12th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,8,175.0,-1.0,-1.0,-1.0,90.0,1,0.0,1,1125,True,flexible,True,True,0.49060121765601217
4848255,Private room near downtown Seattle,24902894,"Lakeview Boulevard East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Private room,2,1.0,1,1,Real Bed,13,55.0,375.0,1200.0,100.0,20.0,1,10.0,1,30,True,moderate,True,True,0.4843036529680365
2194715,Convenient Cap Hill Artist Loft ,11194155,"Bellevue Ave E, Seattle, WA 98102, United States",N/A,98102,Apartment,Private room,2,1.5,1,1,Real Bed,1,82.0,-1.0,-1.0,-1.0,8.0,0,0.0,1,4,True,flexible,True,True,0.3303843226788432
13068,THE URBAN OASIS- Great Location!,50893,"Bellevue Ave E, Seattle, WA 98102, United States",Capitol Hill,98102,House,Entire home/apt,10,2.0,3,5,Real Bed,17,360.0,2700.0,6850.0,2500.0,300.0,8,35.0,3,365,True,strict,True,True,0.9245053272450533
9137335,Capitol Hill Craftsman Denny View,5820099,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,98122,House,Private room,2,1.0,1,1,Real Bed,13,85.0,-1.0,-1.0,-1.0,30.0,1,10.0,1,1125,True,flexible,True,True,0.9174467275494673
6659301,Bright Apt. in Creative Building,34370759,"East Mercer Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,2,1,Real Bed,9,150.0,900.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,moderate,True,True,0.8081811263318113
5479566,Simple Studio in Capitol Hill,10397429,"East John St., Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,11,68.0,600.0,2400.0,200.0,25.0,1,0.0,1,1125,True,flexible,True,True,0.9201864535768646
8273031,Modern Spacious 2BD Apt - Cap Hill,43608606,"13th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,6,2.0,2,3,Real Bed,20,600.0,-1.0,-1.0,200.0,50.0,1,0.0,5,1125,True,moderate,True,True,1.0
7363701,"Large and Vintage 1BR, Calm Area",19033543,"Bellevue Place East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,14,149.0,940.0,-1.0,200.0,30.0,2,20.0,2,1125,True,moderate,True,True,0.5849695585996956
7984738,Io Annex (bunk 3U) - SLU walkable,1243056,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,House,Shared room,1,1.0,1,1,Real Bed,8,62.0,325.0,1005.0,350.0,35.0,1,0.0,1,1125,True,flexible,True,True,1.0
3930681,Sunny Capitol Hill Adventure,7953876,"Boylston Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,16,111.0,-1.0,-1.0,-1.0,-1.0,2,35.0,1,65,True,strict,True,True,0.0
7518794,Capitol Hill Studio Apartment,16159031,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,8,120.0,750.0,2520.0,200.0,75.0,1,0.0,2,2,True,flexible,True,True,0.09452054794520548
8755762,Newly Listed Historic Designed Flat,45917623,"Boylston Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,14,96.0,-1.0,-1.0,250.0,10.0,1,0.0,1,1125,True,flexible,True,True,0.5788051750380517
7535055,Modern 1-bedroom w/ sunset views,13835487,"East Harrison Street, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,150.0,-1.0,-1.0,300.0,75.0,1,0.0,3,1125,True,flexible,True,True,0.0863013698630137
4241862,Capital Hill 1Bed Vintage Fun! ,22011088,"Lakeview Boulevard East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,100.0,-1.0,-1.0,-1.0,20.0,1,0.0,1,1125,True,moderate,True,True,0.0013698630136986301
9509279,Studio w/ full bath newer building,49275349,"Pike Street, Seattle, WA 98101, United States",N/A,98101,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,9,100.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,3,True,flexible,True,True,0.9521118721461188
6822322,1 BR Apt in the Heart of Cap Hill,26394059,"15th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,12,105.0,-1.0,-1.0,100.0,25.0,3,25.0,2,1125,True,moderate,True,True,0.0
2628010,Huge 2 BR/2 Bath-Heart of Cap Hill ,106700,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,6,2.0,2,2,Real Bed,13,209.0,1200.0,-1.0,150.0,65.0,2,25.0,2,1125,True,strict,True,True,0.02054794520547945
4077920,Unique loft with private roof deck,5804983,"11th Avenue, Seattle, WA 98122, United States",Capitol Hill,98122,Apartment,Entire home/apt,5,1.0,1,2,Real Bed,6,250.0,-1.0,-1.0,-1.0,-1.0,1,0.0,3,1125,True,strict,True,True,0.03493150684931507
10157880,Very close to Seattle downtown,20655766,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,14,82.0,500.0,2000.0,500.0,50.0,1,0.0,2,1125,True,flexible,True,True,0.47437214611872147
4766173,Cozy Capitol Hill Studio,1592704,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,7,110.0,750.0,-1.0,100.0,10.0,1,10.0,3,1125,True,moderate,True,True,0.0969558599695586
5946151,Historic studio on Broadway/CapHill,30868481,"Broadway E, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,9,125.0,-1.0,-1.0,-1.0,-1.0,2,0.0,1,7,True,moderate,True,True,1.0
2970666,"MODERN, Spacious, new  LOCATION",1121532,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,16,109.0,690.0,1990.0,200.0,88.0,1,0.0,2,1125,True,strict,True,True,0.7071537290715373
7308331,Vintage Capitol Hill - 1+ Pkg Spots,658155,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,6,1.0,2,4,Real Bed,13,198.0,-1.0,-1.0,-1.0,120.0,1,0.0,3,1125,True,strict,True,True,0.776255707762557
3946631,Charming Tudor Apt in Capitol Hill,12166491,"Harvard Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,1,160.0,950.0,-1.0,-1.0,60.0,2,0.0,2,1125,True,moderate,True,True,0.03866057838660578
7329915,* Parkside One Bed * Capitol Hill*,38351432,"12th Ave E, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,15,126.0,855.0,-1.0,200.0,50.0,2,0.0,2,1125,True,moderate,True,True,0.9840372907153729
6436976,Spacious& clean apartment- Caphill!,21404681,"Bellevue Avenue East, Seattle, WA 98102, United States",N/A,98102,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,14,99.0,850.0,-1.0,250.0,100.0,0,0.0,1,1125,True,strict,True,True,0.9521118721461188
9328692,107 Modern Studio on Capitol Hill,42537846,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,98102,Apartment,Entire home/apt,1,1.0,0,1,Real Bed,15,49.0,350.0,1300.0,95.0,25.0,1,0.0,1,1125,True,moderate,True,True,0.38970700152207
